Año,Sexo,Edad,Población
2010,T,75,81099
2010,T,76,75758
2010,T,77,70211
2010,T,78,64341
2010,T,79,58308
2010,T,80,337195
2011,T,0,590645
2011,T,1,591009
2011,T,2,590103
2011,T,3,587195
2011,T,4,582646
2011,T,5,574367
2011,T,6,571576
2011,T,7,569445
2011,T,8,567902
2011,T,9,566879
2011,T,10,565959
2011,T,11,564730
2011,T,12,564846
2011,T,13,566930
2011,T,14,569877
2011,T,15,572240
2011,T,16,574649
2011,T,17,573546
2011,T,18,567122
2011,T,19,557054
2011,T,20,547003
2011,T,21,536450
2011,T,22,525512
2011,T,23,514686
2011,T,24,503935
2011,T,25,492687
2011,T,26,481017
2011,T,27,470254
2011,T,28,460994
2011,T,29,452782
2011,T,30,444467
2011,T,31,436161
2011,T,32,428377
2011,T,33,421221
2011,T,34,414452
2011,T,35,407761
2011,T,36,401252
2011,T,37,394201
2011,T,38,386231
2011,T,39,377653
2011,T,40,369083
2011,T,41,360328
2011,T,42,351780
2011,T,43,343680
2011,T,44,335759
2011,T,45,327657
2011,T,46,319624
2011,T,47,310631
2011,T,48,300185
2011,T,49,288860
2011,T,50,277590
2011,T,51,266042
2011,T,52,255502
2011,T,53,246656
2011,T,54,238843
2011,T,55,230898
2011,T,56,223302
2011,T,57,214576
2011,T,58,203952
2011,T,59,192275
2011,T,60,181061
2011,T,61,169887
2011,T,62,160120
2011,T,63,152558
2011,T,64,146503
2011,T,65,140419
2011,T,66,134566
2011,T,67,128847
2011,T,68,123041
2011,T,69,117226
2011,T,70,111680
2011,T,71,106324
2011,T,72,100952
2011,T,73,95481
2011,T,74,89936
2011,T,75,84483
2011,T,76,79170
2011,T,77,73528
2011,T,78,67370
2011,T,79,60929
2011,T,80,358605
2012,T,0,577798
2012,T,1,578035
2012,T,2,578805
2012,T,3,578935
2012,T,4,578286
2012,T,5,580629
2012,T,6,578870
2012,T,7,576442
2012,T,8,573551
2012,T,9,570401
2012,T,10,566598
2012,T,11,561758
2012,T,12,559055
2012,T,13,559886
2012,T,14,562668
2012,T,15,564539
2012,T,16,566206
2012,T,17,565364
2012,T,18,560622
2012,T,19,553094
2012,T,20,545576
2012,T,21,537862
2012,T,22,528650
2012,T,23,517690
2012,T,24,505635
2012,T,25,493312
2012,T,26,480463
2012,T,27,469066
2012,T,28,460164
2012,T,29,452927
2012,T,30,445410
2012,T,31,437921
2012,T,32,430691
2012,T,33,423614
2012,T,34,416646
2012,T,35,409842
2012,T,36,403195
2012,T,37,396271
2012,T,38,388857
2012,T,39,381096
2012,T,40,373292
2012,T,41,365330
2012,T,42,357372
2012,T,43,349508
2012,T,44,341601
2012,T,45,333538
2012,T,46,325485
2012,T,47,316620
2012,T,48,306563
2012,T,49,295765
2012,T,50,284984
2012,T,51,273993
2012,T,52,263666
2012,T,53,254495
2012,T,54,246042
2012,T,55,237473
2012,T,56,229069
2012,T,57,220160
2012,T,58,210368
2012,T,59,200097
2012,T,60,190143
2012,T,61,180360
2012,T,62,171085
2012,T,63,162568
2012,T,64,154659
2012,T,65,146878
2012,T,66,139231
2012,T,67,132256
2012,T,68,126145
2012,T,69,120639
2012,T,70,115248
2012,T,71,110030
2012,T,72,104781
2012,T,73,99340
2012,T,74,93754
2012,T,75,88325
2012,T,76,83106
2012,T,77,77366
2012,T,78,70807
2012,T,79,63786
2012,T,80,380804
2013,T,0,563619
2013,T,1,563490
2013,T,2,565992
2013,T,3,569447
2013,T,4,573155
2013,T,5,586983
2013,T,6,586561
2013,T,7,584075
2013,T,8,580001
2013,T,9,574817
2013,T,10,568198
2013,T,11,559823
2013,T,12,554166
2013,T,13,553303
2013,T,14,555311
2013,T,15,556096
2013,T,16,556366
2013,T,17,555449
2013,T,18,552566
2013,T,19,548078
2013,T,20,543547
2013,T,21,539160
2013,T,22,532045
2013,T,23,521090
2013,T,24,507728
2013,T,25,494371
2013,T,26,480384
2013,T,27,468405
2013,T,28,459951
2013,T,29,453791
2013,T,30,447153
2013,T,31,440558
2013,T,32,433904
2013,T,33,426854
2013,T,34,419584
2013,T,35,412566
2013,T,36,405659
2013,T,37,398785
2013,T,38,391934
2013,T,39,385045
2013,T,40,378049
2013,T,41,370947
2013,T,42,363568
2013,T,43,355822
2013,T,44,347747
2013,T,45,339555
2013,T,46,331296
2013,T,47,322479
2013,T,48,312911
2013,T,49,302849
2013,T,50,292753
2013,T,51,282542
2013,T,52,272534
2013,T,53,262936
2013,T,54,253629
2013,T,55,244243
2013,T,56,234816
2013,T,57,225648
2013,T,58,216843
2013,T,59,208275
2013,T,60,199844
2013,T,61,191734
2013,T,62,183116
2013,T,63,173620
2013,T,64,163715
2013,T,65,154116
2013,T,66,144543
2013,T,67,136205
2013,T,68,129735
2013,T,69,124520
2013,T,70,119247
2013,T,71,114117
2013,T,72,108954
2013,T,73,103517
2013,T,74,97875
2013,T,75,92453
2013,T,76,87320
2013,T,77,81458
2013,T,78,74454
2013,T,79,66789
2013,T,80,404562
2014,T,0,551545
2014,T,1,550886
2014,T,2,554619
2014,T,3,560656
2014,T,4,567841
2014,T,5,590567
2014,T,6,591369
2014,T,7,589061
2014,T,8,584305
2014,T,9,577766
2014,T,10,569230
2014,T,11,558491
2014,T,12,550577
2014,T,13,547898
2014,T,14,548497
2014,T,15,547705
2014,T,16,546094
2014,T,17,544779
2014,T,18,543730
2014,T,19,542465
2014,T,20,541045
2014,T,21,540067
2014,T,22,535266
2014,T,23,524708
2014,T,24,510534
2014,T,25,496635
2014,T,26,482035
2014,T,27,469827
2014,T,28,461880
2014,T,29,456669
2014,T,30,450802
2014,T,31,444964
2014,T,32,438805
2014,T,33,431814
2014,T,34,424340
2014,T,35,417164
2014,T,36,410040
2014,T,37,403206
2014,T,38,396830
2014,T,39,390672
2014,T,40,384348
2014,T,41,377972
2014,T,42,371024
2014,T,43,363222
2014,T,44,354801
2014,T,45,346303
2014,T,46,337653
2014,T,47,328776
2014,T,48,319695
2014,T,49,310440
2014,T,50,301086
2014,T,51,291719
2014,T,52,282092
2014,T,53,272128
2014,T,54,262012
2014,T,55,251871
2014,T,56,241519
2014,T,57,232073
2014,T,58,224054
2014,T,59,216884
2014,T,60,209691
2014,T,61,202924
2014,T,62,194830
2014,T,63,184542
2014,T,64,173014
2014,T,65,161936
2014,T,66,150800
2014,T,67,141308
2014,T,68,134424
2014,T,69,129270
2014,T,70,123929
2014,T,71,118701
2014,T,72,113463
2014,T,73,107933
2014,T,74,102178
2014,T,75,96695
2014,T,76,91561
2014,T,77,85535
2014,T,78,78107
2014,T,79,69861
2014,T,80,430656
2015,T,0,545014
2015,T,1,543735
2015,T,2,547638
2015,T,3,554483
2015,T,4,562941
2015,T,5,588517
2015,T,6,590014
2015,T,7,588120
2015,T,8,583516
2015,T,9,576882
2015,T,10,568168
2015,T,11,557327
2015,T,12,548687
2015,T,13,544388
2015,T,14,542921
2015,T,15,540158
2015,T,16,536354
2015,T,17,534332
2015,T,18,534896
2015,T,19,536714
2015,T,20,538194
2015,T,21,540311
2015,T,22,537880
2015,T,23,528365
2015,T,24,514373
2015,T,25,500873
2015,T,26,486675
2015,T,27,474881
2015,T,28,467476
2015,T,29,462860
2015,T,30,457466
2015,T,31,452033
2015,T,32,446180
2015,T,33,439368
2015,T,34,431989
2015,T,35,424872
2015,T,36,417736
2015,T,37,410997
2015,T,38,404910
2015,T,39,399142
2015,T,40,393177
2015,T,41,387201
2015,T,42,380392
2015,T,43,372310
2015,T,44,363365
2015,T,45,354379
2015,T,46,345160
2015,T,47,336073
2015,T,48,327378
2015,T,49,318864
2015,T,50,310184
2015,T,51,301550
2015,T,52,292326
2015,T,53,282212
2015,T,54,271604
2015,T,55,261025
2015,T,56,250156
2015,T,57,240467
2015,T,58,232674
2015,T,59,225998
2015,T,60,219203
2015,T,61,212845
2015,T,62,204849
2015,T,63,194158
2015,T,64,181904
2015,T,65,170144
2015,T,66,158300
2015,T,67,148174
2015,T,68,140818
2015,T,69,135300
2015,T,70,129553
2015,T,71,123893
2015,T,72,118293
2015,T,73,112501
2015,T,74,106552
2015,T,75,100876
2015,T,76,95581
2015,T,77,89331
2015,T,78,81565
2015,T,79,72919
2015,T,80,459859
2016,T,0,546099
2016,T,1,543826
2016,T,2,546210
2016,T,3,551231
2016,T,4,557769
2016,T,5,577229
2016,T,6,578843
2016,T,7,577962
2016,T,8,575007
2016,T,9,570400
2016,T,10,564385
2016,T,11,557212
2016,T,12,550172
2016,T,13,544037
2016,T,14,538703
2016,T,15,532622
2016,T,16,525301
2016,T,17,521756
2016,T,18,524072
2016,T,19,529738
2016,T,20,534682
2016,T,21,540352
2016,T,22,540990
2016,T,23,533521
2016,T,24,520874
2016,T,25,508938
2016,T,26,496405
2016,T,27,485796
2016,T,28,478922
2016,T,29,474389
2016,T,30,469000
2016,T,31,463396
2016,T,32,457533
2016,T,33,451069
2016,T,34,444237
2016,T,35,437504
2016,T,36,430663
2016,T,37,424103
2016,T,38,418031
2016,T,39,412142
2016,T,40,406064
2016,T,41,400030
2016,T,42,392884
2016,T,43,384061
2016,T,44,374158
2016,T,45,364244
2016,T,46,354002
2016,T,47,344428
2016,T,48,336098
2016,T,49,328480
2016,T,50,320599
2016,T,51,312793
2016,T,52,304147
2016,T,53,294155
2016,T,54,283356
2016,T,55,272665
2016,T,56,261739
2016,T,57,251764
2016,T,58,243372
2016,T,59,235921
2016,T,60,228326
2016,T,61,221036
2016,T,62,212542
2016,T,63,202054
2016,T,64,190421
2016,T,65,179183
2016,T,66,167930
2016,T,67,157934
2016,T,68,149953
2016,T,69,143336
2016,T,70,136579
2016,T,71,129883
2016,T,72,123435
2016,T,73,117147
2016,T,74,110932
2016,T,75,104931
2016,T,76,99295
2016,T,77,92764
2016,T,78,84781
2016,T,79,75963
2016,T,80,494325
2017,T,0,552506
2017,T,1,548818
2017,T,2,548369
2017,T,3,549619
2017,T,4,551931
2017,T,5,558611
2017,T,6,560043
2017,T,7,560774
2017,T,8,560745
2017,T,9,559895
2017,T,10,558900
2017,T,11,558435
2017,T,12,554767
2017,T,13,546367
2017,T,14,535382
2017,T,15,524569
2017,T,16,512291
2017,T,17,506401
2017,T,18,510738
2017,T,19,521230
2017,T,20,530426
2017,T,21,540375
2017,T,22,544882
2017,T,23,540294
2017,T,24,529822
2017,T,25,520316
2017,T,26,510386
2017,T,27,501537
2017,T,28,495201
2017,T,29,490396
2017,T,30,484665
2017,T,31,478458
2017,T,32,472339
2017,T,33,466335
2017,T,34,460365
2017,T,35,454238
2017,T,36,447890
2017,T,37,441550
2017,T,38,435280
2017,T,39,428893
2017,T,40,422353
2017,T,41,415926
2017,T,42,408064
2017,T,43,398075
2017,T,44,386778
2017,T,45,375506
2017,T,46,363781
2017,T,47,353462
2017,T,48,345543
2017,T,49,339070
2017,T,50,332199
2017,T,51,325430
2017,T,52,317564
2017,T,53,307862
2017,T,54,296995
2017,T,55,286348
2017,T,56,275615
2017,T,57,265276
2017,T,58,255700
2017,T,59,246602
2017,T,60,237378
2017,T,61,228220
2017,T,62,218827
2017,T,63,209014
2017,T,64,199001
2017,T,65,189186
2017,T,66,179493
2017,T,67,170182
2017,T,68,161423
2017,T,69,153101
2017,T,70,144838
2017,T,71,136595
2017,T,72,128895
2017,T,73,121923
2017,T,74,115399
2017,T,75,108976
2017,T,76,102870
2017,T,77,96015
2017,T,78,87890
2017,T,79,79042
2017,T,80,533536
2018,T,0,561130
2018,T,1,556028
2018,T,2,552368
2018,T,3,549191
2018,T,4,546452
2018,T,5,538071
2018,T,6,539092
2018,T,7,541491
2018,T,8,544666
2018,T,9,548018
2018,T,10,552652
2018,T,11,559676
2018,T,12,559956
2018,T,13,549483
2018,T,14,532773
2018,T,15,517248
2018,T,16,500093
2018,T,17,491791
2018,T,18,497882
2018,T,19,512821
2018,T,20,525895
2018,T,21,539683
2018,T,22,547906
2018,T,23,546496
2018,T,24,538776
2018,T,25,532228
2018,T,26,525467
2018,T,27,518763
2018,T,28,513040
2018,T,29,507835
2018,T,30,501679
2018,T,31,494771
2018,T,32,488343
2018,T,33,482836
2018,T,34,477819
2018,T,35,472352
2018,T,36,466541
2018,T,37,460418
2018,T,38,453875
2018,T,39,446868
2018,T,40,439746
2018,T,41,432800
2018,T,42,424114
2018,T,43,412888
2018,T,44,400149
2018,T,45,387465
2018,T,46,374214
2018,T,47,363094
2018,T,48,355511
2018,T,49,350095
2018,T,50,344155
2018,T,51,338325
2018,T,52,331210
2018,T,53,321883
2018,T,54,311093
2018,T,55,300630
2018,T,56,290268
2018,T,57,279603
2018,T,58,268654
2018,T,59,257586
2018,T,60,246441
2018,T,61,235090
2018,T,62,224653
2018,T,63,215659
2018,T,64,207587
2018,T,65,199483
2018,T,66,191656
2018,T,67,183220
2018,T,68,173675
2018,T,69,163515
2018,T,70,153635
2018,T,71,143746
2018,T,72,134693
2018,T,73,126948
2018,T,74,120040
2018,T,75,113109
2018,T,76,106433
2018,T,77,99202
2018,T,78,90962
2018,T,79,82162
2018,T,80,574265
2019,T,0,568862
2019,T,1,562770
2019,T,2,556467
2019,T,3,549499
2019,T,4,542353
2019,T,5,521012
2019,T,6,521472
2019,T,7,525051
2019,T,8,530711
2019,T,9,537415
2019,T,10,546579
2019,T,11,559614
2019,T,12,563228
2019,T,13,551485
2019,T,14,530698
2019,T,15,511914
2019,T,16,491476
2019,T,17,481450
2019,T,18,488489
2019,T,19,506144
2019,T,20,521558
2019,T,21,537583
2019,T,22,548409
2019,T,23,549936
2019,T,24,545295
2019,T,25,541900
2019,T,26,538493
2019,T,27,534130
2019,T,28,529163
2019,T,29,523666
2019,T,30,517260
2019,T,31,509889
2019,T,32,503287
2019,T,33,498240
2019,T,34,494038
2019,T,35,489121
2019,T,36,483741
2019,T,37,477789
2019,T,38,471034
2019,T,39,463538
2019,T,40,455948
2019,T,41,448563
2019,T,42,439216
2019,T,43,427035
2019,T,44,413192
2019,T,45,399425
2019,T,46,385017
2019,T,47,373242
2019,T,48,365793
2019,T,49,361024
2019,T,50,355636
2019,T,51,350340
2019,T,52,343723
2019,T,53,334768
2019,T,54,324221
2019,T,55,314069
2019,T,56,304182
2019,T,57,293342
2019,T,58,281228
2019,T,59,268422
2019,T,60,255598
2019,T,61,242338
2019,T,62,230964
2019,T,63,222610
2019,T,64,216129
2019,T,65,209410
2019,T,66,203088
2019,T,67,195351
2019,T,68,185157
2019,T,69,173488
2019,T,70,162282
2019,T,71,151052
2019,T,72,140842
2019,T,73,132340
2019,T,74,124945
2019,T,75,117430
2019,T,76,110108
2019,T,77,102445
2019,T,78,94071
2019,T,79,85326
2019,T,80,613281
2020,T,0,572593
2020,T,1,566365
2020,T,2,558917
2020,T,3,550090
2020,T,4,540659
2020,T,5,512845
2020,T,6,512661
2020,T,7,516387
2020,T,8,522816
2020,T,9,530737
2020,T,10,541621
2020,T,11,556930
2020,T,12,562069
2020,T,13,550476
2020,T,14,528971
2020,T,15,509815
2020,T,16,489209
2020,T,17,478902
2020,T,18,485546
2020,T,19,502833
2020,T,20,517887
2020,T,21,533380
2020,T,22,544741
2020,T,23,548424
2020,T,24,546933
2020,T,25,546551
2020,T,26,546310
2020,T,27,544300
2020,T,28,540295
2020,T,29,534849
2020,T,30,528628
2020,T,31,521365
2020,T,32,514912
2020,T,33,510218
2020,T,34,506464
2020,T,35,501826
2020,T,36,496612
2020,T,37,490741
2020,T,38,483971
2020,T,39,476380
2020,T,40,468663
2020,T,41,461126
2020,T,42,451552
2020,T,43,439049
2020,T,44,424832
2020,T,45,410694
2020,T,46,395905
2020,T,47,383823
2020,T,48,376186
2020,T,49,371317
2020,T,50,365809
2020,T,51,360340
2020,T,52,353737
2020,T,53,345068
2020,T,54,334954
2020,T,55,325220
2020,T,56,315840
2020,T,57,305094
2020,T,58,292417
2020,T,59,278655
2020,T,60,264926
2020,T,61,250660
2020,T,62,238706
2020,T,63,230488
2020,T,64,224573
2020,T,65,218307
2020,T,66,212454
2020,T,67,204876
2020,T,68,194316
2020,T,69,181935
2020,T,70,170088
2020,T,71,158225
2020,T,72,147363
2020,T,73,138217
2020,T,74,130201
2020,T,75,122038
2020,T,76,114026
2020,T,77,105863
2020,T,78,97289
2020,T,79,88532
2020,T,80,647355
2021,T,0,571719
2021,T,1,566551
2021,T,2,559939
2021,T,3,551726
2021,T,4,542684
2021,T,5,516918
2021,T,6,515729
2021,T,7,517960
2021,T,8,522603
2021,T,9,528648
2021,T,10,537222
2021,T,11,549453
2021,T,12,553661
2021,T,13,544573
2021,T,14,527582
2021,T,15,512627
2021,T,16,496849
2021,T,17,488509
2021,T,18,492444
2021,T,19,504213
2021,T,20,514381
2021,T,21,524622
2021,T,22,533282
2021,T,23,538513
2021,T,24,541262
2021,T,25,544576
2021,T,26,548164
2021,T,27,549132
2021,T,28,546444
2021,T,29,541228
2021,T,30,535579
2021,T,31,528999
2021,T,32,522959
2021,T,33,518377
2021,T,34,514529
2021,T,35,509713
2021,T,36,504198
2021,T,37,498216
2021,T,38,491691
2021,T,39,484574
2021,T,40,477215
2021,T,41,469944
2021,T,42,460742
2021,T,43,448773
2021,T,44,435142
2021,T,45,421574
2021,T,46,407465
2021,T,47,395490
2021,T,48,387076
2021,T,49,380905
2021,T,50,374172
2021,T,51,367362
2021,T,52,360026
2021,T,53,351636
2021,T,54,342438
2021,T,55,333476
2021,T,56,324871
2021,T,57,314712
2021,T,58,302259
2021,T,59,288460
2021,T,60,274767
2021,T,61,260607
2021,T,62,248465
2021,T,63,239633
2021,T,64,232853
2021,T,65,225714
2021,T,66,218870
2021,T,67,210705
2021,T,68,200229
2021,T,69,188335
2021,T,70,176887
2021,T,71,165485
2021,T,72,154702
2021,T,73,144996
2021,T,74,136027
2021,T,75,127000
2021,T,76,118089
2021,T,77,109257
2021,T,78,100410
2021,T,79,91633
2021,T,80,674853
2022,T,0,568311
2022,T,1,565116
2022,T,2,560693
2022,T,3,554710
2022,T,4,547749
2022,T,5,529627
2022,T,6,527028
2022,T,7,526481
2022,T,8,527443
2022,T,9,529379
2022,T,10,532760
2022,T,11,538062
2022,T,12,539677
2022,T,13,535040
2022,T,14,526653
2022,T,15,519516
2022,T,16,512551
2022,T,17,507924
2022,T,18,507189
2022,T,19,509197
2022,T,20,510722
2022,T,21,511774
2022,T,22,515135
2022,T,23,521663
2022,T,24,529908
2022,T,25,537832
2022,T,26,546160
2022,T,27,550851
2022,T,28,549789
2022,T,29,544829
2022,T,30,539968
2022,T,31,534423
2022,T,32,528931
2022,T,33,524267
2022,T,34,519940
2022,T,35,514601
2022,T,36,508416
2022,T,37,502160
2022,T,38,496050
2022,T,39,489800
2022,T,40,483137
2022,T,41,476409
2022,T,42,468002
2022,T,43,457181
2022,T,44,444837
2022,T,45,432531
2022,T,46,419886
2022,T,47,408297
2022,T,48,398600
2022,T,49,390143
2022,T,50,381280
2022,T,51,372160
2022,T,52,363502
2022,T,53,355439
2022,T,54,347625
2022,T,55,339799
2022,T,56,332285
2022,T,57,323130
2022,T,58,311422
2022,T,59,298142
2022,T,60,285069
2022,T,61,271719
2022,T,62,259608
2022,T,63,249630
2022,T,64,241005
2022,T,65,232082
2022,T,66,223223
2022,T,67,213967
2022,T,68,203930
2022,T,69,193410
2022,T,70,183136
2022,T,71,173020
2022,T,72,162846
2022,T,73,152600
2022,T,74,142369
2022,T,75,132248
2022,T,76,122217
2022,T,77,112547
2022,T,78,103385
2022,T,79,94627
2022,T,80,697928
2023,T,0,563278
2023,T,1,562451
2023,T,2,560855
2023,T,3,557896
2023,T,4,553878
2023,T,5,545946
2023,T,6,541946
2023,T,7,538258
2023,T,8,534910
2023,T,9,531937
2023,T,10,529062
2023,T,11,526015
2023,T,12,524348
2023,T,13,524704
2023,T,14,526199
2023,T,15,527970
2023,T,16,530978
2023,T,17,530599
2023,T,18,524698
2023,T,19,515795
2023,T,20,507667
2023,T,21,498510
2023,T,22,495725
2023,T,23,503046
2023,T,24,516520
2023,T,25,528719
2023,T,26,541425
2023,T,27,549671
2023,T,28,550326
2023,T,29,545889
2023,T,30,542098
2023,T,31,537935
2023,T,32,533220
2023,T,33,528483
2023,T,34,523550
2023,T,35,517613
2023,T,36,510702
2023,T,37,504163
2023,T,38,498542
2023,T,39,493291
2023,T,40,487440
2023,T,41,481340
2023,T,42,473895
2023,T,43,464515
2023,T,44,453810
2023,T,45,443106
2023,T,46,432289
2023,T,47,421267
2023,T,48,410178
2023,T,49,399140
2023,T,50,387887
2023,T,51,376184
2023,T,52,365999
2023,T,53,358196
2023,T,54,351795
2023,T,55,345102
2023,T,56,338641
2023,T,57,330567
2023,T,58,319852
2023,T,59,307434
2023,T,60,295320
2023,T,61,283164
2023,T,62,271259
2023,T,63,259970
2023,T,64,249127
2023,T,65,238083
2023,T,66,226844
2023,T,67,216303
2023,T,68,206805
2023,T,69,197945
2023,T,70,189090
2023,T,71,180505
2023,T,72,171126
2023,T,73,160401
2023,T,74,148890
2023,T,75,137685
2023,T,76,126547
2023,T,77,116033
2023,T,78,106524
2023,T,79,97737
2023,T,80,719031
2024,T,0,557530
2024,T,1,558945
2024,T,2,560100
2024,T,3,560140
2024,T,4,559097
2024,T,5,560850
2024,T,6,555874
2024,T,7,549603
2024,T,8,542574
2024,T,9,535328
2024,T,10,526960
2024,T,11,516566
2024,T,12,511902
2024,T,13,516388
2024,T,14,526240
2024,T,15,535479
2024,T,16,546790
2024,T,17,549991
2024,T,18,539889
2024,T,19,522013
2024,T,20,505970
2024,T,21,488508
2024,T,22,480479
2024,T,23,487830
2024,T,24,504744
2024,T,25,519651
2024,T,26,535091
2024,T,27,545793
2024,T,28,548045
2024,T,29,544639
2024,T,30,542273
2024,T,31,539837
2024,T,32,536220
2024,T,33,531614
2024,T,34,526207
2024,T,35,519874
2024,T,36,512490
2024,T,37,505813
2024,T,38,500661
2024,T,39,496282
2024,T,40,491133
2024,T,41,485555
2024,T,42,478989
2024,T,43,471014
2024,T,44,461956
2024,T,45,452837
2024,T,46,443796
2024,T,47,433422
2024,T,48,421227
2024,T,49,408007
2024,T,50,394744
2024,T,51,380880
2024,T,52,369359
2024,T,53,361630
2024,T,54,356224
2024,T,55,350293
2024,T,56,344494
2024,T,57,337245
2024,T,58,327498
2024,T,59,316071
2024,T,60,305008
2024,T,61,294115
2024,T,62,282543
2024,T,63,270143
2024,T,64,257317
2024,T,65,244396
2024,T,66,231059
2024,T,67,219351
2024,T,68,210241
2024,T,69,202724
2024,T,70,194997
2024,T,71,187618
2024,T,72,178869
2024,T,73,167774
2024,T,74,155263
